,RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
62,"New Haven, CT",62,421000.0,424900.0,419000.0,419900.0,424000.0,419000.0,414000.0,409900.0,399900.0,401800.0,409000.0,399900.0,409551.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,399900.0,409000.0,399900.0,399900.0,399900.0,399900.0,399900.0,399000.0,399900.0,399900.0,399000.0,399000.0,399000.0,399000.0,399900.0,399900.0,399900.0,399900.0,399000.0,399000.0,399000.0,399900.0,399725.0,399000.0,399700.0,399000.0,398950.0,398000.0,399000.0,396900.0,394700.0,393000.0,390000.0,398000.0,398000.0,399000.0,396400.0,394000.0,398900.0,395000.0,394900.0,397400.0,399000.0,397800.0,394900.0,398875.0,399000.0,399900.0,399000.0,399000.0,399900.0,400000.0,399900.0,399900.0,399900.0,399900.0,399900.0,399997.5,399900.0,399900.0,399900.0,400000.0,409000.0,399900.0,399900.0,409900.0,409900.0,408000.0,414900.0,410000.0,417000.0,419000.0,419000.0,419500.0,419900.0,417700.0,415000.0,417600.0,409900.0,400000.0,399999.0,400000.0,399900.0,415000.0,412000.0,415000.0,415000.0,410000.0,414900.0,410000.0,414900.0,415000.0,415891.0
63,"Bakersfield, CA",63,265000.0,260000.0,255000.0,259000.0,259900.0,263750.0,265500.0,259000.0,250000.0,249970.0,249500.0,240000.0,240000.0,239900.0,239925.0,235000.0,234970.0,233516.0,230000.0,233970.0,235000.0,233995.0,233995.0,229900.0,230000.0,231990.0,231990.0,238975.0,239900.0,245000.0,250000.0,252845.0,257490.0,259900.0,264000.0,262000.0,259900.0,269900.0,279900.0,280250.0,287500.0,294950.0,295000.0,297250.0,299900.0,295000.0,298000.0,294362.5,295250.0,293500.0,298612.5,299995.0,302640.0,304970.0,305225.0,305000.0,302990.0,302990.0,301750.0,300500.0,299997.0,302900.0,309900.0,315000.0,314900.0,310000.0,310000.0,309900.0,309999.0,310500.0,314990.0,314912.5,314900.0,309900.0,309500.0,309200.0,309999.0,310000.0,309000.0,309990.0,306900.0,308690.0,317332.5,320000.0,324900.0,325900.0,329000.0,324900.0,324972.5,325000.0,324000.0,324000.0,329000.0,329900.0,329900.0,330062.5,330000.0,329945.0,330000.0,329900.0,330000.0,334000.0,334950.0,334000.0,332400.0,330000.0,335000.0,334995.0,338664.0,339000.0,339900.0,339995.0,345000.0,345495.0,349900.0,349724.5,349000.0,347079.0,349990.0,350039.0
64,"Knoxville, TN",64,309000.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299000.0,299000.0,299900.0,299900.0,299900.0,299900.0,299900.0,295000.0,299000.0,299000.0,297000.0,289900.0,289000.0,280000.0,285000.0,284900.0,287500.0,286000.0,286000.0,284900.0,283900.0,284700.0,280000.0,285000.0,289900.0,289900.0,289900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299900.0,299500.0,299500.0,299900.0,299900.0,299900.0,309000.0,309900.0,310500.0,310000.0,300000.0,300000.0,300000.0,309900.0,310000.0,309900.0,315000.0,315000.0,314900.0,309900.0,319000.0,318000.0,318750.0,319900.0,325000.0,325000.0,325000.0,325000.0,324900.0,324800.0,319900.0,325000.0,329900.0,329900.0,336950.0,336900.0,335000.0,339000.0,339900.0,339000.0,335000.0,330401.0,329900.0,334900.0,334949.5,349000.0,345000.0,340000.0,339949.5,345950.0,349000.0,348900.0,349900.0,344381.5,348875.0,349825.0,349900.0,350000.0,350000.0,350000.0,350797.0,352933.0,360000.0,364900.0,365000.0,367000.0,369000.0,369949.5,369900.0,369000.0,374900.0,374900.0,374950.0,374900.0,375000.0,379805.0
65,"Greenville, SC",65,289900.0,289900.0,289900.0,289900.0,289200.0,283900.0,279999.0,280000.0,279999.0,279900.0,279900.0,279900.0,279900.0,280000.0,279900.0,279000.0,279000.0,276500.0,275950.0,279900.0,279000.0,279900.0,279900.0,279900.0,279900.0,279900.0,280000.0,279900.0,279900.0,275000.0,277900.0,279900.0,279900.0,279900.0,279900.0,282950.0,282000.0,285000.0,280000.0,284950.0,280000.0,279900.0,285000.0,284900.0,289124.5,289836.0,289900.0,289000.0,289000.0,289000.0,288950.0,289925.0,289900.0,289900.0,285990.0,282952.5,280000.0,280000.0,279900.0,288500.0,280000.0,285500.0,290990.0,294392.0,289900.0,295000.0,299850.0,298900.0,299000.0,299000.0,297990.0,299000.0,296000.0,310900.0,309000.0,305711.0,314900.0,309900.0,309373.0,320000.0,325000.0,324900.0,319900.0,323140.5,319900.0,319900.0,325000.0,329900.0,325900.0,329000.0,328900.0,329000.0,329900.0,329000.0,322947.5,324000.0,315995.0,319990.0,324994.5,324900.0,328900.0,330000.0,330900.0,329900.0,335000.0,339000.0,335000.0,339000.0,339000.0,339900.0,335563.0,339900.0,339574.0,339000.0,339852.0,340000.0,340000.0,345500.0,345000.0,345099.0
66,"Ventura, CA",66,925000.0,899000.0,899000.0,859000.0,859000.0,849000.0,839000.0,831400.0,810000.0,799950.0,799995.0,799000.0,792000.0,795000.0,798000.0,759999.5,764900.0,749500.0,749900.0,749000.0,749000.0,739000.0,725000.0,728500.0,729000.0,749000.0,749000.0,765000.0,769000.0,779925.0,779000.0,789900.0,799000.0,799000.0,819000.0,824475.0,859000.0,864749.5,849000.0,856997.5,869000.0,875000.0,899000.0,895000.0,895000.0,895000.0,909950.0,919000.0,929990.0,899900.0,895000.0,892250.0,880900.0,898950.0,895000.0,899000.0,899000.0,895500.0,898000.0,899000.0,895000.0,887500.0,895000.0,899000.0,900000.0,899000.0,884500.0,889900.0,899000.0,899999.0,925000.0,948000.0,940000.0,924900.0,930000.0,959000.0,949000.0,948250.0,945000.0,945360.0,949500.0,949500.0,959900.0,975000.0,989000.0,989000.0,995000.0,986000.0,979000.0,965775.0,969000.0,965000.0,950000.0,969000.0,995000.0,989000.0,1027442.5,999950.0,1029000.0,999900.0,999000.0,999888.0,998000.0,999999.5,999999.0,999000.0,999999.0,999900.0,989000.0,999000.0,989999.5,1000000.0,1029000.0,1027000.0,1011000.0,1049000.0,1083500.0,1095000.0,1099000.0,1124000.0
67,"Allentown, PA",67,353950.0,349900.0,349900.0,349000.0,349000.0,349500.0,349900.0,349900.0,349000.0,344900.0,349000.0,344900.0,339900.0,339000.0,329900.0,329900.0,325000.0,325000.0,325000.0,324900.0,319900.0,319900.0,320000.0,325000.0,319900.0,319900.0,319900.0,317500.0,310000.0,305000.0,299992.5,300000.0,300000.0,309900.0,310000.0,309000.0,300000.0,307500.0,309000.0,309950.0,309900.0,324500.0,325000.0,325000.0,325000.0,324900.0,324000.0,324900.0,325000.0,324950.0,324900.0,324900.0,325000.0,330000.0,330000.0,329900.0,335000.0,334900.0,340000.0,342900.0,341900.0,342950.0,341900.0,342250.0,349900.0,341900.0,342000.0,346400.0,349000.0,344994.5,344900.0,345000.0,347500.0,339900.0,341990.0,339900.0,340000.0,340000.0,339900.0,340000.0,340000.0,349000.0,348950.0,350000.0,349990.0,350000.0,357000.0,359900.0,359900.0,359900.0,358000.0,359990.0,367900.0,365000.0,375000.0,375000.0,375000.0,375000.0,374900.0,376900.0,379000.0,385000.0,379999.0,379900.0,385000.0,379900.0,381995.0,385000.0,385000.0,385500.0,389000.0,385000.0,382900.0,381900.0,379999.5,381650.0,379000.0,384700.0,385000.0,386902.0
68,"El Paso, TX",68,210000.0,210950.0,208000.0,205000.0,206950.0,205000.0,205000.0,208500.0,210000.0,209000.0,209000.0,205250.0,206950.0,207000.0,210000.0,210000.0,210000.0,209000.0,209000.0,209900.0,210000.0,204900.0,199950.0,199950.0,201000.0,201950.0,199900.0,198450.0,196300.0,199900.0,199950.0,199900.0,199998.5,197450.0,198000.0,195000.0,195945.0,195000.0,198000.0,196850.0,197725.0,197950.0,199000.0,196475.0,194950.0,196825.0,196950.0,195000.0,195000.0,192544.0,197450.0,199500.0,198950.0,199000.0,199000.0,198825.0,198000.0,195000.0,194500.0,195000.0,190697.5,191500.0,194450.0,192000.0,194500.0,195000.0,191950.0,191000.0,189950.0,191950.0,190994.5,191950.0,190000.0,189950.0,193000.0,192000.0,192900.0,189000.0,190000.0,190000.0,189900.0,188900.0,189900.0,190750.0,190000.0,190950.0,193900.0,191162.5,192950.0,195000.0,195500.0,195700.5,192950.0,192000.0,192000.0,192000.0,194000.0,195450.0,198882.0,199650.0,199950.0,203232.0,204900.0,205950.0,205000.0,205950.0,207800.0,207500.0,208450.0,210000.0,212500.0,217950.0,217500.0,216054.0,216079.0,218950.0,219900.0,219974.5,219000.0,218999.0
69,"Baton Rouge, LA",69,295000.0,295000.0,289900.0,288000.0,289900.0,285000.0,287000.0,286900.0,281950.0,282525.0,284000.0,275000.0,274200.0,274500.0,270000.0,269900.0,269900.0,269900.0,274900.0,274900.0,275000.0,269900.0,265000.0,257900.0,259000.0,259900.0,257900.0,259000.0,264500.0,264900.0,264200.0,264900.0,269000.0,265000.0,272000.0,274500.0,273400.0,279900.0,279900.0,280000.0,279900.0,279000.0,279500.0,279000.0,284900.0,282750.0,289000.0,285000.0,285000.0,291900.0,291900.0,289950.0,295000.0,295000.0,298200.0,293900.0,298000.0,299000.0,298000.0,296500.0,295060.0,295849.5,299000.0,299000.0,303900.0,299900.0,299900.0,300000.0,299500.0,299900.0,299900.0,299000.0,292150.0,299500.0,299950.0,315000.0,316893.0,316240.0,315000.0,315000.0,312000.0,315000.0,312000.0,316500.0,314950.0,316500.0,317500.0,316249.5,315000.0,310000.0,309900.0,315000.0,315000.0,320000.0,325000.0,329900.0,325250.0,320000.0,319900.0,330000.0,334900.0,330500.0,329900.0,329000.0,330000.0,324900.0,324900.0,325000.0,325000.0,329900.0,324900.0,329000.0,325000.0,329000.0,325000.0,328000.0,325000.0,324500.0,323505.0,318815.0
70,"Dayton, OH",70,199900.0,200000.0,199900.0,200000.0,200000.0,199900.0,199900.0,199900.0,199900.0,199000.0,198600.0,194900.0,194900.0,194900.0,194900.0,192900.0,191500.0,189900.0,189900.0,189900.0,189900.0,189900.0,195000.0,194000.0,194900.0,198000.0,199000.0,195000.0,195000.0,199900.0,195000.0,197000.0,199000.0,199900.0,199900.0,199900.0,200455.0,207900.0,214245.0,205000.0,205000.0,204900.0,209500.0,204900.0,209900.0,210000.0,219000.0,219900.0,217990.0,217700.0,219300.0,215000.0,214200.0,211695.0,209900.0,209900.0,214703.0,214500.0,215945.0,215000.0,210000.0,214900.0,215000.0,214900.0,215900.0,219370.0,217900.0,215000.0,217445.0,217900.0,219000.0,219700.0,224900.0,220000.0,224900.0,225000.0,228900.0,229900.0,234900.0,235000.0,234900.0,238992.5,232900.0,236240.0,241900.0,242000.0,239900.0,245000.0,247500.0,249900.0,249250.0,249990.0,249900.0,249999.0,252945.0,259900.0,259900.0,259900.0,258900.0,259900.0,259900.0,259900.0,256845.0,255000.0,259900.0,259900.0,259900.0,260000.0,269900.0,267500.0,269900.0,269900.0,269900.0,269900.0,265500.0,268850.0,269000.0,270495.0,269900.0,269900.0
71,"Columbia, SC",71,274900.0,270000.0,269900.0,269900.0,269900.0,269900.0,269900.0,269500.0,263000.0,265000.0,259984.5,259800.0,255000.0,259000.0,255000.0,250000.0,250000.0,249999.0,249900.0,249900.0,250000.0,249000.0,239900.0,235000.0,238650.0,235963.5,239157.0,239900.0,239990.0,239950.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,239990.0,239900.0,240000.0,242900.0,244500.0,243520.0,245000.0,247500.0,245900.0,249000.0,245000.0,246430.0,248500.0,249900.0,250000.0,250000.0,249990.0,249950.0,249900.0,249900.0,251995.0,253750.0,253000.0,251990.0,257777.0,258000.0,255000.0,259900.0,260000.0,259900.0,259995.0,261990.0,260000.0,263990.0,263945.0,265000.0,264900.0,262694.5,263639.0,268000.0,265000.0,262900.0,264500.0,265499.0,255000.0,255000.0,258900.0,259900.0,262417.0,264400.0,264900.0,261750.0,264660.0,260000.0,265000.0,265000.0,260600.0,264990.0,264990.0,268900.0,269900.0,270000.0,275900.0,279000.0,274900.0,271222.5,269900.0,269900.0,275000.0,274990.0,275000.0,275000.0,273990.0,275000.0,278945.0,279000.0,275000.0,274945.0,274999.5,275000.0,275000.0,271270.0
72,"Greensboro, NC",72,239000.0,239000.0,239500.0,237000.0,239000.0,237500.0,239000.0,239000.0,239000.0,234900.0,238999.0,239000.0,236450.0,235000.0,235000.0,239000.0,235000.0,232900.0,229900.0,235000.0,235000.0,237500.0,238995.0,239000.0,235000.0,234900.0,229900.0,229900.0,229900.0,229350.0,225000.0,224900.0,225000.0,226995.0,225000.0,229900.0,235000.0,235995.0,240000.0,239950.0,239900.0,243900.0,244900.0,239900.0,239900.0,234900.0,229900.0,230000.0,236950.0,234900.0,235700.0,239300.0,238900.0,234900.0,244000.0,245000.0,245000.0,242900.0,248945.0,249700.0,249000.0,249000.0,249900.0,249900.0,254900.0,258700.0,256700.0,255000.0,254900.0,254900.0,249900.0,249900.0,239900.0,254900.0,255000.0,259900.0,259900.0,255665.0,259162.5,255000.0,259900.0,259412.5,259900.0,264900.0,269000.0,264900.0,268900.0,275000.0,272750.0,274900.0,272000.0,270000.0,269900.0,269900.0,269900.0,269900.0,271250.0,277000.0,280000.0,285000.0,283000.0,289900.0,287000.0,285900.0,284724.0,285000.0,285000.0,288009.5,285000.0,285900.0,285000.0,295000.0,289990.0,296900.0,294000.0,289945.0,288500.0,289900.0,296750.0,301481.0
73,"Akron, OH",73,229000.0,227150.0,229900.0,238000.0,239000.0,239500.0,239900.0,239900.0,239416.5,239000.0,239000.0,235000.0,235900.0,237165.0,234900.0,234900.0,236950.0,234900.0,234900.0,234200.0,234900.0,234900.0,239000.0,234700.0,230000.0,229900.0,230000.0,235900.0,235900.0,238000.0,239900.0,240000.0,239900.0,239900.0,240000.0,242500.0,244900.0,244000.0,249000.0,245000.0,244250.0,239900.0,243900.0,245000.0,245000.0,247000.0,249900.0,248000.0,249900.0,250000.0,249900.0,249900.0,249900.0,249900.0,249999.5,251900.0,249900.0,259900.0,262545.0,260000.0,264900.0,269900.0,269900.0,265000.0,260000.0,259900.0,260000.0,260000.0,259900.0,269000.0,269000.0,269000.0,265000.0,269900.0,272250.0,279500.0,275000.0,279000.0,279900.0,279900.0,279900.0,279900.0,279900.0,279995.0,279000.0,280500.0,289000.0,289900.0,289900.0,298000.0,294900.0,289900.0,287999.0,284900.0,288900.0,289000.0,288500.0,289000.0,289900.0,291000.0,299000.0,299900.0,299700.0,299500.0,298000.0,299900.0,300000.0,300000.0,300000.0,309900.0,310000.0,314990.0,310000.0,309900.0,310000.0,309900.0,312000.0,309000.0,310000.0,308749.0
74,"North Port-Sarasota-Bradenton, FL",74,480000.0,469000.0,470000.0,469900.0,459949.5,450000.0,459000.0,449900.0,449000.0,445500.0,439000.0,434900.0,429000.0,425000.0,425000.0,425000.0,425000.0,424500.0,424900.0,419900.0,419000.0,409000.0,414900.0,419000.0,424675.0,425000.0,425000.0,426000.0,426990.0,425000.0,429900.0,425000.0,429000.0,425000.0,439000.0,440000.0,449000.0,449000.0,449990.0,450000.0,457990.0,459900.0,449900.0,455464.0,449900.0,449250.0,458000.0,459900.0,450990.0,459990.0,459000.0,475000.0,469945.0,470000.0,480000.0,480000.0,484900.0,479999.5,484995.0,493900.0,495000.0,489999.0,485085.0,480900.0,499000.0,499000.0,497000.0,499000.0,500000.0,507916.5,514990.0,525000.0,523500.0,539000.0,529900.0,539000.0,529900.0,529900.0,526000.0,519000.0,524000.0,519000.0,529000.0,532437.5,539000.0,538999.5,539450.0,549000.0,549000.0,549700.0,549000.0,549000.0,547549.0,541598.0,548990.0,549000.0,549000.0,549000.0,550000.0,555000.0,555000.0,559000.0,560000.0,558945.0,550000.0,557717.5,564900.0,569900.0,565000.0,569250.0,563990.0,569000.0,569990.0,569000.0,569000.0,567500.0,559947.5,570400.0,575000.0,574811.0
75,"Little Rock, AR",75,264900.0,257900.0,254900.0,252500.0,252500.0,254900.0,250000.0,250000.0,250500.0,249900.0,249900.0,249900.0,249250.0,249900.0,249900.0,249900.0,249000.0,249900.0,249900.0,249900.0,249000.0,249000.0,249500.0,249999.5,249900.0,249900.0,249900.0,249900.0,249900.0,249900.0,249000.0,249500.0,249900.0,249900.0,249900.0,249900.0,249000.0,249000.0,247250.0,246950.0,249900.0,249900.0,249000.0,249490.0,249900.0,249900.0,249900.0,255000.0,259000.0,255400.0,255000.0,250000.0,253000.0,259900.0,259900.0,264500.0,262000.0,259900.0,261450.0,262500.0,266450.0,268500.0,263500.0,259900.0,262250.0,265000.0,263000.0,265000.0,265000.0,265000.0,265000.0,269000.0,267500.0,265000.0,264900.0,265000.0,265000.0,269900.0,271900.0,275000.0,277900.0,275000.0,275000.0,275000.0,275000.0,277950.0,279888.0,282000.0,282750.0,279900.0,284000.0,284900.0,285000.0,284900.0,281250.0,289000.0,289999.5,289900.0,289000.0,290000.0,290000.0,294950.0,290000.0,295900.0,299500.0,299000.0,299000.0,299000.0,299900.0,299000.0,298500.0,298500.0,295000.0,297500.0,297900.0,299000.0,299500.0,299900.0,299900.0,312622.0
76,"Stockton, CA",76,325000.0,320000.0,325000.0,314900.0,315500.0,309450.0,299900.0,299900.0,297000.0,292500.0,290000.0,289900.0,289000.0,283444.0,284900.0,284925.0,279950.0,280000.0,280000.0,279950.0,279900.0,280000.0,276000.0,275000.0,272672.5,272610.0,274900.0,279900.0,285000.0,283900.0,295000.0,295000.0,301200.0,309950.0,319950.0,325000.0,332990.0,339000.0,359925.0,359000.0,378500.0,375000.0,375000.0,374950.0,380000.0,395000.0,399000.0,399610.0,400000.0,399000.0,410000.0,415000.0,419585.0,419970.0,420000.0,418000.0,419000.0,419000.0,419000.0,424900.0,420000.0,419000.0,419700.0,425000.0,425000.0,434495.0,439000.0,438888.0,449000.0,458439.0,459990.0,450000.0,459000.0,458194.0,469160.0,469900.0,475000.0,470000.0,469950.0,469995.0,469950.0,475000.0,484888.0,488000.0,497717.0,495495.0,499000.0,499950.0,510000.0,499950.0,499500.0,499500.0,512000.0,519000.0,529000.0,529999.0,541900.0,539995.0,525450.0,524999.5,534950.0,545305.0,554900.0,559000.0,565500.0,569000.0,559900.0,559000.0,560000.0,569000.0,569950.0,573113.0,569000.0,568975.0,570000.0,569888.0,564253.0,559888.0,559950.0,557729.0
77,"Charleston, SC",77,575000.0,559700.0,557750.0,550000.0,550000.0,549900.0,559000.0,568000.0,550000.0,545000.0,535000.0,529900.0,519000.0,519000.0,499900.0,499000.0,499900.0,500000.0,499050.0,499000.0,499000.0,499900.0,540000.0,550000.0,575000.0,550000.0,549900.0,559900.0,550000.0,545000.0,549000.0,539900.0,549000.0,549000.0,549900.0,541150.0,529900.0,529000.0,530000.0,517500.0,524950.0,529000.0,549900.0,549000.0,549000.0,543513.0,550000.0,549900.0,530000.0,540000.0,549000.0,550000.0,549000.0,549900.0,549000.0,549990.0,549500.0,540000.0,538000.0,552995.0,545000.0,545000.0,545000.0,540000.0,549000.0,540000.0,538900.0,519000.0,519000.0,535000.0,538625.0,540240.0,530000.0,549999.5,547450.0,555000.0,569000.0,555000.0,559900.0,569000.0,575000.0,589000.0,580000.0,580000.0,579000.0,584900.0,575000.0,570950.0,566000.0,569900.0,579000.0,589900.0,579990.0,584999.5,584900.0,598700.0,595000.0,595000.0,599000.0,609945.0,625000.0,625000.0,629000.0,639000.0,625000.0,635000.0,635000.0,645375.0,639900.0,644500.0,645000.0,648750.0,642990.0,643950.0,649000.0,649000.0,649700.0,649900.0,650000.0,652995.0
78,"Syracuse, NY",78,239900.0,239900.0,237680.0,237840.0,239430.0,239000.0,234700.0,229900.0,229900.0,225750.0,224900.0,224900.0,225000.0,229900.0,229850.0,225000.0,225000.0,224900.0,224500.0,220000.0,224900.0,224900.0,221965.5,221495.0,224990.0,225000.0,224900.0,225000.0,224900.0,222500.0,224925.0,225945.0,225900.0,229900.0,229900.0,229900.0,229900.0,234900.0,232725.0,233900.0,229900.0,231995.0,234900.0,234900.0,235000.0,239000.0,239900.0,239990.0,240990.0,239650.0,240000.0,239900.0,239900.0,236990.0,239000.0,239000.0,239900.0,239785.0,239990.0,245245.0,246450.0,249900.0,244900.0,245000.0,240050.0,239999.0,239900.0,242900.0,239900.0,239900.0,239937.5,239987.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,240000.0,244900.0,249000.0,259900.0,259900.0,260000.0,263450.0,257224.0,250000.0,249900.0,254500.0,257424.0,254900.0,254900.0,249900.0,249990.0,252490.0,257000.0,260000.0,265000.0,265900.0,262996.0,264900.0,261950.0,259900.0,260000.0,264250.0,265000.0,269900.0,274990.0,275000.0,275000.0,269950.0,269000.0,268150.0,269900.0,269900.0,277000.0,275000.0,277800.0,279291.0
79,"Colorado Springs, CO",79,380000.0,385000.0,384900.0,379900.0,379000.0,379000.0,385000.0,389900.0,379900.0,375000.0,370000.0,365000.0,359900.0,355000.0,354900.0,364900.0,368000.0,369900.0,374900.0,375000.0,375000.0,375000.0,379000.0,369950.0,364498.5,369000.0,375000.0,379900.0,375000.0,379900.0,380000.0,375000.0,379900.0,379250.0,379900.0,380000.0,385000.0,379900.0,379900.0,379900.0,379900.0,384900.0,379900.0,389000.0,389900.0,389900.0,389900.0,389900.0,381465.0,385000.0,385000.0,386259.0,385000.0,385000.0,387355.0,389900.0,390900.0,395000.0,399000.0,399000.0,398905.0,399900.0,399950.0,409500.0,402058.0,412372.0,420000.0,417000.0,417000.0,419900.0,431970.0,432000.0,420000.0,444950.0,439900.0,435000.0,435000.0,435000.0,438877.0,439000.0,445000.0,449000.0,450000.0,459000.0,449900.0,449000.0,450184.0,456950.0,465000.0,474900.0,475000.0,479500.0,480095.0,483021.5,480000.0,475000.0,477800.0,485000.0,490250.0,487100.0,489900.0,499000.0,491693.0,494900.0,495000.0,499994.0,500000.0,495000.0,489900.0,489952.0,495900.0,499900.0,500000.0,499949.5,520900.0,519000.0,519900.0,522621.0,525000.0,524900.0
80,"Winston-Salem, NC",80,265000.0,259950.0,259900.0,259900.0,259900.0,259900.0,268000.0,268700.0,264700.0,264900.0,263800.0,259900.0,259500.0,264900.0,259900.0,259900.0,257500.0,250160.0,250000.0,254250.0,253000.0,255000.0,249999.0,255000.0,254900.0,254500.0,254900.0,254900.0,259900.0,254900.0,259900.0,259900.0,259900.0,259900.0,250000.0,249900.0,249900.0,248900.0,244900.0,247500.0,249900.0,249900.0,250000.0,252000.0,255000.0,253900.0,253950.0,250000.0,259000.0,264900.0,264000.0,267900.0,267900.0,269900.0,269900.0,264990.0,263150.0,259900.0,265450.0,265000.0,267500.0,265000.0,259999.0,262375.0,269900.0,266950.0,269900.0,269900.0,269900.0,275000.0,263945.0,259895.0,255000.0,279900.0,279900.0,279700.0,279775.0,279900.0,285000.0,279900.0,280000.0,279900.0,274900.0,275000.0,274900.0,279900.0,279411.0,289900.0,287500.0,289900.0,289900.0,284900.0,284900.0,289900.0,297545.0,299900.0,299999.0,299900.0,304900.0,300000.0,295000.0,298000.0,292826.0,290000.0,290000.0,294999.0,298750.0,298490.0,298900.0,304900.0,299900.0,309995.0,315000.0,315900.0,313500.0,319900.0,320995.0,319900.0,319900.0,325000.0
81,"Wichita, KS",81,224900.0,224900.0,219000.0,215000.0,219039.0,219000.0,218500.0,217000.0,215000.0,212000.0,214900.0,214900.0,214422.0,215850.0,215000.0,217950.0,219900.0,215000.0,216900.0,215000.0,214999.0,213500.0,205950.0,209900.0,204900.0,205900.0,207500.0,214900.0,215000.0,215000.0,214900.0,214900.0,209900.0,208000.0,210000.0,209900.0,209250.0,209900.0,214900.0,219500.0,219990.5,222093.5,220000.0,221990.0,221495.0,224500.0,220000.0,219900.0,224950.0,224900.0,224950.0,224900.0,225000.0,224900.0,224900.0,224900.0,224000.0,224900.0,227960.5,229000.0,229900.0,232380.0,229900.0,232700.0,237500.0,235000.0,235000.0,239900.0,244425.0,244744.5,245000.0,249900.0,249900.0,244900.0,241000.0,244900.0,246900.0,244999.5,242000.0,243943.0,246625.0,249000.0,249900.0,250000.0,251000.0,249900.0,249900.0,250000.0,250000.0,257000.0,250000.0,251262.5,252700.0,254769.5,257900.0,258000.0,260000.0,259900.0,259000.0,259900.0,259900.0,259900.0,255000.0,260000.0,267471.0,269900.0,269900.0,275000.0,271125.0,275000.0,275000.0,275557.0,280000.0,274925.0,273250.0,273700.0,272985.0,275000.0,274900.0,274900.0
